,content,id,lat,location,lon,time,user,user_id
1,"RT @godsmack: Throwback Thurs with this Focus On: Godsmack playlist from @Vevo !
https://t.co/ZDOJL5ijXW",971899166095011841,,"Other, not MA",,2018-03-09 00:03:12,JUMPIN12A,776573526476283904
3,Like this one better ! https://t.co/8UhgUPfxDt,971899164165623809,,"Other, not MA",,2018-03-09 00:03:12,foreignluu,907721701429051392
7,“Me llega a pillar arrebatao le como el pelo” JAJAJAJAJJA https://t.co/lVqrmu0YB9,971899160655024128,,Boston,,2018-03-09 00:03:11,AlishaMedrano03,3585373093
8,@DomMcLennon wow i definitely pegged you as princess mononoke stan,971899160097185792,,Boston,,2018-03-09 00:03:11,sinemuh,338042854
9,@PaytonBarnwell @inspectorplanet @AstroBotKaitlyn @RobotMakerGirl @AlexandraOgilve @astrostarbright @astronaia… https://t.co/bWxv8qWbsX,971899159241527296,,Boston,,2018-03-09 00:03:11,Supernova_Style,787461596763258880
12,#Female #Music #Quiz #InternationalWomensDay #love #eggdrp https://t.co/pW5M6ZRwtd,971899154099130368,,Boston,,2018-03-09 00:03:10,PopCulture27,160719449
13,"Come to the @Canon Wishing Tree on the second floor and make a wish! You could win a class coupon, a free membershi… https://t.co/h2PbkvPfTI",971899153377824773,,Boston,,2018-03-09 00:03:09,BCAE,19289149
14,https://t.co/s3rBvxHECJ,971899151976865792,,Boston,,2018-03-09 00:03:09,DigitView,332885957
15,"Again, like Pruitt at #EPA, #Zinke is another cabinet member who thinks his agency, the Interior Department, is the… https://t.co/TEzOgJmVTk",971899151918292992,,Boston,,2018-03-09 00:03:09,John_Hitt,851447676
17,We are not one! Pt.1: https://t.co/fWyuqHvq4F via @YouTube,971899151091949569,,Boston,,2018-03-09 00:03:09,ThaBoss_Don,61215562
18,@nattcatttt Thank you and Im trying my best! &lt;3,971899150324387841,,Boston,,2018-03-09 00:03:09,GrittySugar,1723303590
21,"Work smarter, not harder, #REALTORS. Sign up for @Placester's Real Estate Marketing Academy Newsletter:… https://t.co/jTDiobIpNV",971899149590433792,,Boston,,2018-03-09 00:03:08,placester,74621063
22,"Tune in at 7PM eastern for Economic Update on  Activate Radio!
Winds of Economic Change
West Virginia teachers stri… https://t.co/zzR6oCsSQc",971899149024137218,,Boston,,2018-03-09 00:03:08,Activate_Media,2374354195
23,PSA: Friday badges seem to have sold out again.,971899148843847680,,Boston,,2018-03-09 00:03:08,PAXEastNews,2904624742
24,"Tune in at 7PM eastern for Economic Update on  Activate Radio!
Winds of Economic Change
West Virginia teachers stri… https://t.co/aAMIWUxecX",971899148751515648,,Boston,,2018-03-09 00:03:08,Occupied_Nation,580183048
26,RT @evankirstel: The books that inspired the world's top start-up investors https://t.co/dTcKiHld6t #startups #founders #investors #entrepr…,971899148327845889,,"Other, not MA",,2018-03-09 00:03:08,Jamestown502,18297767
27,RT @stoolpresidente: Pizza Review - Evel Pie (Las Vegas) https://t.co/YnYhSIYrcx,971899147652648961,,"Other, not MA",,2018-03-09 00:03:08,DSchmaling,2346282091
29,Reports: North Korean leader extends invitation to meet with President Trump https://t.co/R17NaFl7wV https://t.co/AIMJq2PUtR,971899145442156544,,Boston,,2018-03-09 00:03:07,WCVB,21419504
30,"https://t.co/pUMHkrLyGx this link: https://t.co/U5ag7AYyQn — after they click, we'll redirect them to … https://t.co/n9YYjLoaxO",971899145169637376,,Boston,,2018-03-09 00:03:07,er_neb,2363692876
32,"RT @NHLBruins: ""My goal is to get back as soon as I can…We're working really hard here and we have a good game plan as to the necessary ste…",971899143655391239,,other MA,,2018-03-09 00:03:07,dmay1986,264637321
37,Pew Research Negative views of democracy more widespread in countries with low political affiliation - Across 35 na… https://t.co/8uI5zCMfLl,971899140207759361,,other MA,,2018-03-09 00:03:06,MarriageNav,321380551
38,Haverhill Residents Could Be Without Power For Days https://t.co/pJkNs0yicM #boston https://t.co/9rTK98dqBr,971899139993694210,,Boston,,2018-03-09 00:03:06,bostonnewsnow,59280847
40,🤣🤣🤣#get'em https://t.co/SjTKTTPYKS,971899136864866304,,Boston,,2018-03-09 00:03:05,ZuluFamilyKingz,259729292
41,"RT @TUGGorg: What more can you need when you have good friends like the ones we have at @getBevi, who are HUGE supporters of us and wrote u…",971899136244101120,,"Other, not MA",,2018-03-09 00:03:05,judylm,25215076
42,https://t.co/XnF5tGMSPl,971899134935519232,,Boston,,2018-03-09 00:03:05,Boston_BC,32625010
43,Rubbin’ In The Free World #CreepyClassicRock https://t.co/zXxljJtVfG,971899134922944513,,Boston,,2018-03-09 00:03:05,bigdweeb,140663027
44,RT @Failedimages: STOP WHAT YOU'RE DOING AND UNMUTE THIS https://t.co/V9biu8efXP,971899132993589249,,"Other, not MA",,2018-03-09 00:03:04,kattiemarie_53,1569448963
45,that's why we're doing what we're doing @BloomsdayWriter https://t.co/O6qGsnyobw,971899131198402560,,Boston,,2018-03-09 00:03:04,bethicajess,712340931857555457
47,RT @BethFratesMD: #Honored to be interviewed by Cheval John @chevd80. Here's link to the 13 minute video as well as full radio interview. h…,971899127985573888,,"Other, not MA",,2018-03-09 00:03:03,politiskosmou,805861097291059200
48,"Today's Engineering Quote of the Day is from EiE's Founder and Director @CunninghamEiE: ""Kids should engineer befor… https://t.co/wd0HhoXOdh",971899125171212288,,Boston,,2018-03-09 00:03:03,EiE_org,625627418
49,@Asiyax1 اتفضلي 🍕,971899124776947712,,Boston,,2018-03-09 00:03:03,ciic_2,3312410732
50,"Weather now: light rain, 35°F, 5 mph west-southwest wind. https://t.co/rWqWgJ3i53",971899124055502849,,Boston,,2018-03-09 00:03:02,Boston_CP,70291924
52,Go #Bruins !! Win it for #Bergy #Tuukka #Backes #McAvoy - did I miss anyone?,971899123652878342,,Boston,,2018-03-09 00:03:02,JPruittBarry,2571845868
54,5 Basic Etiquette Rules for Social Media Marketing https://t.co/BSyIr1etfq #MarketVeep #MarketingMadeHuman,971899118955192321,,Boston,,2018-03-09 00:03:01,market_veep,2453224796
55,RT @badeyemusic: Appreciate the new networks of artists and fans we've been plugged into this year. Let's get it.,971899118477029376,,"Other, not MA",,2018-03-09 00:03:01,henrybreco,812788939736104960
56,Subscribe to our newsletter and stay up to date with the latest news and updates in open source data science!… https://t.co/T0SWHjOdaE,971899118124748801,,Boston,,2018-03-09 00:03:01,odsc,3018841323
57,RT @HarvardChanECPE: The number of women on corporate boards recently declined for the first time in eight years. Gain the tools to change…,971899117445279747,,Boston,,2018-03-09 00:03:01,HarvardChanSPH,42651647
58,"Are you considering integrating #AI in your #MarketingStrategy? https://t.co/t6YJnNMSpg
(v. @SEJournal)",971899115574628354,,Boston,,2018-03-09 00:03:00,iFactoryBoston,111074742
61,"@nk_raider My theory: Being a predatory hitter, CM was preoccupied with forecheckers here resulting in a lot of tur… https://t.co/ChKP9rJsml",971899112110084101,,other MA,,2018-03-09 00:02:59,MickColageo,89490996
62,RT @unusualImagery: https://t.co/C7jgOBtsE1,971899111728386048,,"Other, not MA",,2018-03-09 00:02:59,SebiOFFICIEL,885616188482625536
63,Why the fuck do I keep letting this happen,971899110964920321,,Cambridge,,2018-03-09 00:02:59,Elizabethboyla4,795155659817938944
67,"@AshleySinclair0 Awesome, how does one get an invite to the pool party? Xoxo",971899107508932608,,Boston,,2018-03-09 00:02:58,Fan4PornStars,963089703460331520
68,"RT @BruinsDaily: No David Backes, no Patrice Bergeron and no Charlie McAvoy, but the #NHLBruins will have a returning Tuukka Rask tonight a…",971899106812547072,,"Other, not MA",,2018-03-09 00:02:58,ASUboy19,2568260453
70,"Looking forward to this @JrLibraryGuild
webcast on March 15th
Discover new nonfiction titles and learn how to use t… https://t.co/etNP35WTsj",971899103683776512,,Boston,,2018-03-09 00:02:57,mstewartscience,34661286
71,I just added this to my closet on Poshmark: Saint Laurent (YSL) Men’s Suede Sneakers i. https://t.co/M9wjcUUS9v via… https://t.co/lN1YeIgpdt,971899103436132353,,Boston,,2018-03-09 00:02:57,JovanTevin,236579835
72,i seriously think about this every day. i’ll probably come back and read that every day for the rest of my life. https://t.co/5d7MtLjOxj,971899103293603840,,Boston,,2018-03-09 00:02:57,Advil,14417243
75,@Apr1LM Congrats April!!,971899102651969542,,Cambridge,,2018-03-09 00:02:57,philgetzen,321014076
76,RT @HealeyEngineer: We can help your #machinelearning #startup move faster: https://t.co/pQaDsKDBx7 #innovation #technology,971899101100077057,,"Other, not MA",,2018-03-09 00:02:57,alevergara78,104520454
78,"@LarryLurr Leffen, the pioneer of Hoo-Ha.",971899100819017728,,Boston,,2018-03-09 00:02:57,HazMattRules,2639647064
79,RT @NathaliaHolt: Helen Ling is on this great list: In honor of #InternationalWomenDay here are 5 women in U.S. history who changed the wor…,971899098981834752,,"Other, not MA",,2018-03-09 00:02:56,EKMartens,287749143
80,Yep. So totally this. The evangelical dynamic with Trump is inexplicable in comparison. https://t.co/AoV7inx7Qm,971899098621251584,,Boston,,2018-03-09 00:02:56,mattypopolsku,15482679
82,RT @unusualImagery: https://t.co/9G0Fte4NlW,971899097144799232,,"Other, not MA",,2018-03-09 00:02:56,SebiOFFICIEL,885616188482625536
84,It’s been a rough couple of weeks with severe weather and power outages but if you’re a M-F person... you’re almost… https://t.co/NZ0MqXSoTW,971899094884118528,,Boston,,2018-03-09 00:02:55,ElysiaBoston25,385057777
85,I’m so excited for opening night of a #WrinkleInTime. Fond childhood memories revamped for girl power and POC? Yes!,971899094812823552,,Boston,,2018-03-09 00:02:55,WhyKaitlyn,9835242
86,"Happy International Women’s Day! 
- the BiR team @ Boston iPhone Repair https://t.co/khTiltsLR3",971899093005078529,-71.1155186,Cambridge,42.3719716,2018-03-09 00:02:55,BostoniPhoneFix,149259259
87,Snow day snuggles with my suddenly-loves-me-again baby Boots. Maybe I posted too loudly last… https://t.co/7BUqAxzkJg,971899093000867846,,Boston,,2018-03-09 00:02:55,nestle_boots,764952743614095360
88,"The Final Ascent: The Journey, Episode 20 - The Journey, a Social Media Examiner production, is an episodic video d… https://t.co/obtXz4TYL0",971899092984098816,,Boston,,2018-03-09 00:02:55,bjcbranding,50440678
89,RT @BostonGlobe: Senator Elizabeth Warren blasted out a political hit list of senators — including Democrats — voting to “roll back the rul…,971899091465641984,,"Other, not MA",,2018-03-09 00:02:55,Dehartspeaks1,3546229814
90,"It’s an idealistic bluefest on today’s sun over. With tweet fleets buzzing the towers, united in… https://t.co/nG9Hho8YQe",971899089632878592,,Cambridge,,2018-03-09 00:02:54,FLASHFL00D,18823144
92,"Skeptical of LED lights, marijuana growers decry lighting efficiency rule https://t.co/zaMSuEdh1S",971899086843580422,,Boston,,2018-03-09 00:02:53,GlobeMetro,22814630
95,Is there anything more annoying than non-Bostonians and non-New Yorkers imitating Boston and NYC accents and thinki… https://t.co/Wyu3H079Tl,971899085841190912,,Boston,,2018-03-09 00:02:53,kmkins,344100975
97,The actual fuck? https://t.co/SBjly2d0tQ,971899083932753920,,Boston,,2018-03-09 00:02:53,Bryan_Speaks,546805613
98,@3coltshandicap Yes it does,971899083530129408,,"Other, not MA",,2018-03-09 00:02:53,mikedorr77,17085221
101,@TheBeatWithAri @MSNBC @AriMelber @REALStaceyDash That bombed...,971899079889506304,,Boston,,2018-03-09 00:02:52,StellaStar711,1533791462
105,RT @mduggan10: “Gender equality” is being searched on @Google more than ever before. Dreams can become reality! #IWD2018 https://t.co/MX4Ux…,971899078945669120,,"Other, not MA",,2018-03-09 00:02:52,shu9295,3140336404
106,"RT @_KevinSosa_: You gotta understand that it just isn’t your fault if the person you tryna be real to doesn’t appreciate it, you gotta und…",971899077444194306,,"Other, not MA",,2018-03-09 00:02:51,lizbethhramirez,500080685
107,"Mashable https://t.co/0tZKtr0F1g - top stories by @HananChll, @Abhishek_finch, @LilHo",971899074801733633,,Boston,,2018-03-09 00:02:51,allsweetness13,2759754440
108,"If you happen to be in NYC in April, check out a new play starring none other than my son Greg Seage! https://t.co/69TwvuMArT",971899074550091783,,Boston,,2018-03-09 00:02:51,AnnfromBoston,32929568
110,RT @nunez_E6: April need to come quicker ❗️,971899072008347650,,other MA,,2018-03-09 00:02:50,Coral_ramirez_,417471505
111,"@pixlpit Oh good, I thought it was Horrible Body Dandruff and Baby Whales so I was very confused! Thank you! ✨",971899071676985346,,Boston,,2018-03-09 00:02:50,GrittySugar,1723303590
115,RT @FrankieBody: @MikeDvornek You stupid!,971899067453370368,,"Other, not MA",,2018-03-09 00:02:49,MikeDvornek,39689816
116,Happy #InternationalWomensDay !!! The night show has begun...what can I play ya?! ~ @1025Marissa,971899066216042498,,Boston,,2018-03-09 00:02:49,Country1025WKLB,23515409
117,TechCrunch https://t.co/7hl94DlMFI,971899065704370178,,Boston,,2018-03-09 00:02:48,allsweetness13,2759754440
118,@spydaman617 @BDonna_12 Still got some years left til he gets that beard like ours lmao,971899065691725824,,"Other, not MA",,2018-03-09 00:02:48,CoachR_Jean,128136767
119,@RobAndDan I feel ya. Relax and recharge my friend. It'll pass.,971899065192603648,,Boston,,2018-03-09 00:02:48,NotSoSpeedRuns,737097318663491584
120,"@ItsTayLaw Geesh. Tay, that place is huge! Hope you're having a great time!",971899064676704262,,Boston,,2018-03-09 00:02:48,goodneycm,348137058
121,RT @ejkohse: Confused about what exactly the crime of “conspiracy to defraud the United States” entails? Let us explain: https://t.co/XlNwh…,971899064412524545,,"Other, not MA",,2018-03-09 00:02:48,BlueHills50,739247282156142592
122,"Octo expansion looks amazing, and it's definitely one of my few must-haves in games this year. Inklings in smash...… https://t.co/WrmZI55Zrw",971899061736439809,,Boston,,2018-03-09 00:02:47,GunTurtle,4690580425
123,#internationalwomensday2018 https://t.co/TNxVpvzRUM,971899061501603840,,Boston,,2018-03-09 00:02:47,davenport_keel,953375309600120832
124,Projected Lineups for #NHLBruins vs #Flyers https://t.co/rOAEYicSbk,971899061002493954,,Boston,,2018-03-09 00:02:47,HockeyMaven1917,22971830
125,@S0phiEsticat3d Everyday is womens day,971899059169579008,,Boston,,2018-03-09 00:02:47,drawinpixels,72346556
126,@JosieGL i moved from bed to couch and am now back in bed. rest is essential. glad you took care of you. (i've been… https://t.co/HPCbjZd6Bc,971899057365860352,,Boston,,2018-03-09 00:02:46,robinec,18327286
127,RT @arthurpbs: Happy #InternationalWomensDay! #womenshistorymonth https://t.co/tklsgjqqoo,971899057110208512,,"Other, not MA",,2018-03-09 00:02:46,Official_Miryam,1371106741
128,"@skeskali @mchris4duke someone asking me about that exact thread was surprised I wasn't in ALATT and it's like, yo, that's WHY I'm not...",971899056984338432,,Somerville,,2018-03-09 00:02:46,ThatAndromeda,102080846
130,"RT @TurboTrizzy: Love how I see my bros making moves. Wether that trips. Education, doing the podcast thing. Nice to see the progression",971899054966927360,,"Other, not MA",,2018-03-09 00:02:46,swervepacino,40388194
131,🧣Thursday🧣 #ilovehairymen #hairymen #hairychest #hairylegs #gay #beard #hairsome https://t.co/N6w49idrGd,971899051980611585,,Boston,,2018-03-09 00:02:45,kisscraycray,2784651018
132,We'll start like this against the Flyers. #NHLBruins https://t.co/aM07R6h5NT,971899050768379904,,Boston,,2018-03-09 00:02:45,NHLBruins,44166798
133,@QuesinberryJo Brilliant! 👏👏👏👏👏👏,971899048864206849,,Boston,,2018-03-09 00:02:44,vphill123,200699158
134,RT @xowenm: only in America would they transform schools into literal prisons instead of changing gun laws. https://t.co/gRTo1t1CDR,971899048843272192,,"Other, not MA",,2018-03-09 00:02:44,zion_pickles,754921317715980288
135,What if the “kompromat” Russia has on @realDonaldTrump is that he is not a billionaire at all. What if Russia has e… https://t.co/gMiKOFygaK,971899048373489664,,Boston,,2018-03-09 00:02:44,NY2BOS73,190757511
136,Usted no puede gobernar por lo que el pueblo quiere. Usted debe gobernar con lo que su formacion y su experiencia l… https://t.co/4KKfeWIJhy,971899048121765890,,Boston,,2018-03-09 00:02:44,joseloramirezr,758271055
139,RT @MITSloanExecEd: 7 #books by powerful women you need to read https://t.co/gKkvJJluqB #literature https://t.co/jYJnLKq6Cl via @wef,971899042631430145,,"Other, not MA",,2018-03-09 00:02:43,equityhealthdev,23129379
140,@muldoonx9 she is a very good girl i hope she gets over her depression,971899041222135808,,Boston,,2018-03-09 00:02:43,nickisnixed,2776221
142,Thank you lady who calls me every day about my ticket renewals! https://t.co/U09z53tosb,971899040089636865,,Boston,,2018-03-09 00:02:42,drayna14,43441545
143,On International Women's Day ... thank you to all the incredibly phenomenal women who have inspired me and so... https://t.co/jIppOIK4WR,971899039833784320,,Boston,,2018-03-09 00:02:42,david_vendetti,4736638895
145,@theneedledrop 👌🏻 https://t.co/75j6oi9z5U,971899039137632257,,Boston,,2018-03-09 00:02:42,Fordmustang2014,485994504
147,RT @_celticsnation_: The future in Boston is bright. ☀🙌 https://t.co/pwSIMP68I5,971899038537867267,,"Other, not MA",,2018-03-09 00:02:42,ryansmith12331,2707628439
148,RT @onespicytony: @BIGBABYSCUMBAG  https://t.co/GYYByKYuUo,971899037095006208,,"Other, not MA",,2018-03-09 00:02:42,Hybrid_Four20,933338081775751168
149,"Now playing on @RadioBDC: ""Dweeb"" by Teenage Wrist",971899036264554497,,Boston,,2018-03-09 00:02:41,RadioBDCMusic,960847416
150,@theJSeven Nobody wants a dehydrated Orlando Bloom.,971899035807338496,,Boston,,2018-03-09 00:02:41,rickheaton,24190534
151,"Kylie Jenner Shares Adorable, Full New Video Of Her Baby Girl With Travis Scott LOOK! https://t.co/v3RCCig39E https://t.co/A2IBiszHd5",971899034268061696,,Boston,,2018-03-09 00:02:41,BGK617,937218084
152,"@_notoriouskat @_notoriouskat Ooh, that does sound tasty. Did you get any chocolate?",971899033466888192,,Boston,,2018-03-09 00:02:41,BovasBakery,886900368
153,@airchristophe Hi Christopher. Thanks for letting us know and apologies for any confusion. The planned diversion fo… https://t.co/HSpMX7eMVc,971899032468705280,,Boston,,2018-03-09 00:02:41,MBTA,150334831
155,"RT @iwearaonesie: son: This wouldn't have happened if I had a dragon
wife: What does that have to do with-
me: Hang on. Let's see where he'…",971899032145547264,,"Other, not MA",,2018-03-09 00:02:40,zoemaddden,338539010
156,"#medfordapartments 2 Beds 1 Bath - Medford - Wellington $2,000 - Beautiful 2 bed 1 bath in Medford 2 bed 1 bath Liv… https://t.co/uZ6LbdcEXw",971899031877242881,,other MA,,2018-03-09 00:02:40,medfordpads,54318410
157,@jaketapper Please keep him,971899031063539712,,Boston,,2018-03-09 00:02:40,technogoddess,11347222
158,RT @unusualImagery: https://t.co/1qT2TfeF2U,971899030014918656,,"Other, not MA",,2018-03-09 00:02:40,SebiOFFICIEL,885616188482625536
159,"RT @SurvivingGrady: Right now, what this world needs more than anything, is a calm, reassuring pat on the chest from Dustin Pedroia. https:…",971899029943668736,,"Other, not MA",,2018-03-09 00:02:40,txhoudini,14284723
160,@FeitsBarstool I gasped when I saw this on the Bruins instastory,971899029750779904,,Boston,,2018-03-09 00:02:40,nic_eags,2449817561
161,Ahh se é o Sidão no gol e faz essas presepadas! #SPFC,971899029159383040,,other MA,,2018-03-09 00:02:40,Bill1983Everton,4198412715
163,@AeroPwn Go to bed elliot,971899028572164097,,Boston,,2018-03-09 00:02:40,0xSKID,949848935471906816
166,@cIauds yea I’ll carry u,971899025011171329,,Boston,,2018-03-09 00:02:39,atemizzy,803799835
168,Let spring break travels begin! Excited about Georgia and Armenia! #ArmeniaGIX #MyTuck #GIX… https://t.co/IYgiHs1T0t,971899023224442880,-71.01854617,"Other, not MA",42.3656586,2018-03-09 00:02:38,BombayBouy,167422815
169,@AdamGorightly Cold!,971899021580275718,,Boston,,2018-03-09 00:02:38,binnall,41896241
170,@gimenezrodrigo e essa rebatida do “Sidão” pro meio da área? Kkkkk,971899018245787648,,other MA,,2018-03-09 00:02:37,rafaeljorjao,2508623617
172,only then would i have any interest in watching it https://t.co/jlZH1CJGY4,971899017121722368,,Boston,,2018-03-09 00:02:37,crowonawire,1030882674
174,.@TMobileHelp @TMobile how has this problem in East Boston not been fixed yet? These speeds are #pathetic for #LTE https://t.co/LZfbegIAjn,971899014420590594,,Boston,,2018-03-09 00:02:36,An4rewPike,35854945
175,"one of the interesting things about Rory Gilmore is that she was such a trailblazer as a teenager, with so many pla… https://t.co/bADLE65y0k",971899013531406343,,Boston,,2018-03-09 00:02:36,opietasanimi,3100017086
177,@Dillonljacqui @UberFacts @nickrodriguezo7 IMAGINE,971899009731317765,,"Other, not MA",,2018-03-09 00:02:35,taribaudo,396087520
178,"RT @MattChinNBA: Man, that Andre Roberson injury is hitting OKC hard. https://t.co/qw58d3lPHx",971899009727172609,,"Other, not MA",,2018-03-09 00:02:35,otgbasketball,2203716854
179,"The support of women is so important. Am I right, ladies",971899008884051968,,Boston,,2018-03-09 00:02:35,rajandelman,109155876
182,"RT @BostonSportsBSJ: .@BostonSportsBSJ:  Video: Spring Training Diary, Day 24 https://t.co/YuMpxKAaAL https://t.co/7WIXGfHAnV",971899008611442697,,Boston,,2018-03-09 00:02:35,Roger_Baddell,3416735915
183,@iamkatrinac_ Alcohol abuse!,971899008242331650,,Boston,,2018-03-09 00:02:35,kms167,35045485
184,Mami’s daily jokes 🙄😂😂,971899008028434435,,Boston,,2018-03-09 00:02:35,MsJajari,368112856
185,EPS for EVINE Live Inc. (EVLV) Expected At $0....,971899006111617035,,Boston,,2018-03-09 00:02:34,wosaikeneriki,114274155
187,We can help your #machinelearning #startup move faster: https://t.co/pQaDsKDBx7 #innovation #technology,971899002806525952,,Boston,,2018-03-09 00:02:33,HealeyEngineer,2788283499
188,"RT @MaxAbrahms: Erdogan: ""Today we are in Afrin, tomorrow we will be in Manbij, the day after we will be east of the Euphrates to clean up…",971899002013798401,,"Other, not MA",,2018-03-09 00:02:33,Kualy2014,2939753751
189,"RT @evankirstel: Next big #Windows update will bring hardware-accelerated #machinelearning

https://t.co/tHW5ZM1pxZ",971899001078501376,,"Other, not MA",,2018-03-09 00:02:33,TrippBraden,22824243
190,"RT @the_moviebob: President G*merG*te posts video stoking political push against ""violent"" video games, because that's how Monkey's Paws wo…",971898997018374145,,other MA,,2018-03-09 00:02:32,DerGreenNinja,107979881
191,"RT @HarvardBiz: There are ways you can learn to identify your weaknesses
https://t.co/E2MSyhassm",971898996259196929,,"Other, not MA",,2018-03-09 00:02:32,TALAL_OTAIB1,946343425397395456
192,@treykerby y’all should sell basketball shorts #TheStarters,971898995952975878,,Boston,,2018-03-09 00:02:32,negativedunks,223692928
193,"RT @NESN: This week's ""Ultimate Bruins Show"" question of the week asks B's fans to talk about the most interesting place they have been. 
h…",971898995462242304,,"Other, not MA",,2018-03-09 00:02:32,bostonbrxins,962888376226545666
194,This goddess needs spending money for spring break🌴 you know what to do piggies #paypiggie #findom #FindomBrat,971898994313121793,,Boston,,2018-03-09 00:02:31,IrishGoddess617,969963953848750086
195,"RT @levine: If Video Games Make Children More Violent, Why Do They Keep Losing Fistfights Against Me? https://t.co/RETrvi832m",971898993969123330,,"Other, not MA",,2018-03-09 00:02:31,thabudmaster,519080565
197,RT @HazMattRules: ITS SO CRAZY BECAUSE MOST OF MOST CLOSEST FRIENDS AND PEOPLE JUST HAD THEIR LIVES CHANGED BECAUSE A CIRCLE WITH LINES IN…,971898993201606656,,"Other, not MA",,2018-03-09 00:02:31,GabrielSleeps,2567695758
199,altright fetishization of white pipo (a very broad construct) doesn't do much for me. i prefer being around my own… https://t.co/ia6EqKTReX,971898989367918594,,Boston,,2018-03-09 00:02:30,ecccoautist,3355995095
200,I love when daddy posts thirst traps 🙃🙃,971898988965310464,,Boston,,2018-03-09 00:02:30,cash_cuck,870784009680244736
202,@joynessthebrave This wouldn’t be too bad: https://t.co/OLcQAXGloU,971898985987432449,,Boston,,2018-03-09 00:02:29,MattMittelberg,2247904908
203,@meream_younis @PlayboyBlizzy Thanks loveeee,971898985911914499,,Boston,,2018-03-09 00:02:29,raaanaaah_,249364516
204,"@joannclelia @LA_fangirl1 @SarahSassenach @meg_eh @birdie4573 @RachaelGreen @outlanderOCD So many faves, so little time!",971898984313884674,,Boston,,2018-03-09 00:02:29,jamadoria,2882711853
205,🧣Thursday🧣 #ilovehairymen #hairymen #hairychest #hairylegs #gay #beard #hairsome https://t.co/R7utiwGSaU,971898983206580224,,Boston,,2018-03-09 00:02:29,kisscraycray,2784651018
206,RT @MarketingProfs: Why Your SEO and PPC Teams Must Work Together https://t.co/18fAUJATi9 https://t.co/2lwCuDLVAC,971898983084781568,,other MA,,2018-03-09 00:02:29,4C_RECRUITING,967990305227120643
209,"@iamquigles There is more hyperbole than God in that thread. Some salient points, but all hilariously overstated.
A… https://t.co/83BeuxkCZk",971898979754610688,,Boston,,2018-03-09 00:02:28,EmilePleaseStop,4853899929
210,"RT @BostonGlobe: “Your father Herman is looking down. He’s very proud of you right now,” President Trump told a steel worker.
“Oh, he’s sti…",971898978357972994,,"Other, not MA",,2018-03-09 00:02:28,rosegoggles,72400968
211,“You have to respect Belichick even if you hate him...spyware wasn’t even technically illegal” 🧐👋🏻,971898977791631360,,Boston,,2018-03-09 00:02:27,amandacripps,753765554
212,@mjmac822 They grow up so fast https://t.co/XhVzHdtMB5,971898977649135616,,Boston,,2018-03-09 00:02:27,AndreaGinsburg,294824340
216,Will Brad Marchand's number be retired to the rafters in @tdgarden? #Bruins @NHLBruins,971898974746619905,,Boston,,2018-03-09 00:02:27,RealJayKenney,410853815
217,"nah fr, senioritis really got to me 🤦🏽‍♀️ https://t.co/iMEX0jDGb2",971898973811298305,,Boston,,2018-03-09 00:02:27,rasha_shady,1421994458
219,$SQ all-time high today.,971898973408714753,,Boston,,2018-03-09 00:02:26,ShaunHester,335581467
220,The Message by Nash ttps://tunein.com/radio/Dacypher-Radio-s289364/ #NowPlayingDacypherradio,971898971093454848,,Boston,,2018-03-09 00:02:26,DaCypher617,30752699
221,@HxppyThoxghts this is actually the funniest thing I've read this year I'm crying,971898970640470018,,Boston,,2018-03-09 00:02:26,bandicock,1141158912
223,I wanna learn how to play Fortnite 😂😬,971898969948348416,,"Other, not MA",,2018-03-09 00:02:26,shutuplinds,278811529
224,RT @robgo: How VC’s are measured https://t.co/OnEc43Xddc,971898969751261191,,"Other, not MA",,2018-03-09 00:02:26,AnujAdhiya,458887515
225,RT @AnnaTaughtYou: I need a bean 😥,971898968732061696,,"Other, not MA",,2018-03-09 00:02:25,maddiepxiige,842499493492805634
226,I plan on going through this list later to see how many people are in each corporate function. https://t.co/KaNkfBW2mU,971898967146541056,,Boston,,2018-03-09 00:02:25,AlexNForbes,43893554
227,RT @unusualImagery: https://t.co/UAIxsfGuDt,971898966186057728,,"Other, not MA",,2018-03-09 00:02:25,SebiOFFICIEL,885616188482625536
229,@Mc3zy10 Lol maybe.,971898963614937093,,Boston,,2018-03-09 00:02:24,CollegeHoopNews,469447891
230,"RT @yugacohler: Father Stretch My Hands Pt. 1, for Orchestra. Coming to NYC and LA. #Yeethoven @TeamKanyeDaily @KanyeToThe @KimKanyeKimYeFC…",971898963413684224,,"Other, not MA",,2018-03-09 00:02:24,__NeeMo,436960120
232,@WalterStephanie Haha I have also had this experience,971898963229069312,,Boston,,2018-03-09 00:02:24,ksylor,23232640
233,"@magpiewhale Oh my god I'm so excited for this - like how are they not going to make the animals garbagey CGI, that… https://t.co/EZHLOBY1gN",971898961773711360,,Boston,,2018-03-09 00:02:24,llinsalata,544485867
236,@semiteincerto @nntaleb People who like me have EEuro Jewish ancestry and who deny the obvious  facts that we desce… https://t.co/56qOvyrUUZ,971898960238596096,,Boston,,2018-03-09 00:02:23,ThorsProvoni,23022488
237,Cosigned. https://t.co/GSRU7FbZVQ,971898958409846785,,Boston,,2018-03-09 00:02:23,lisajdubreuil,2903043531
238,RT @AnnaTaughtYou: What are bean friends for right? 😉💪🏼😍,971898955134066689,,"Other, not MA",,2018-03-09 00:02:22,maddiepxiige,842499493492805634
